Trace
Swept SA
A.14.10,N9010A
9800.2,-50.7392903424375
9810.19,-51.0353478971546
9820.18,-50.935863961233
9830.17,-51.0476283137591
9840.16,-51.2967930140616
9850.15,-51.1019297698048
9860.14,-51.3988255724787
9870.13,-50.945691232329
9880.12,-50.9242311387084
9890.11,-50.8246661763951
9900.1,-50.4090549619117
9910.09,-51.8504831635529
9920.08,-50.8948359983196
9930.07,-50.9962841455623
9940.06,-51.5586980972033
9950.05,-51.4224279368611
9960.04,-51.5448628554001
9970.03,-50.7689518862272
9980.02,-51.2363322226208
9990.01,-51.3352158626131
10000,-51.4348180862297
